Name,Date,Body weight,Shape,Sleep,Calories,Stress
"Exercise, Cable Upright Row",Set,2,reps,11,weight,36.3
"Exercise, Cable Upright Row",Set,3,reps,10,weight,36.3
"Exercise, Cable Wrist Curl",Set,1,reps,26,weight,35
"Exercise, Cable Wrist Curl",Set,2,reps,20,weight,35
"Exercise, Cable Wrist Curl",Set,3,reps,19,weight,35

RP - Meso 1 - 2split: Workout 3,2023-11-10,84,7,7,4,5
"Exercise, Bench Press",Set,1,reps,10,weight,20
"Exercise, Bench Press",Set,2,reps,8,weight,50
"Exercise, Bench Press",Set,3,reps,8,weight,70
"Exercise, Bench Press",Set,4,reps,12,weight,92.5
"Exercise, Bench Press",Set,5,reps,11,weight,92.5
"Exercise, Bench Press",Set,6,reps,10,weight,92.5
"Exercise, Bench Press",Set,7,reps,9,weight,92.5
"Exercise, Dumbbell Shoulder Press",Set,1,reps,11,weight,28
"Exercise, Dumbbell Shoulder Press",Set,2,reps,10,weight,28
"Exercise, Dumbbell Shoulder Press",Set,3,reps,8,weight,28
"Exercise, Dumbbell Shoulder Press",Set,4,reps,8,weight,28
"Exercise, Bar Dip",Set,1,reps,11,bodyweight,84,extraWeight,20
"Exercise, Bar Dip",Set,2,reps,10,bodyweight,84,extraWeight,20
"Exercise, Bar Dip",Set,3,reps,9,bodyweight,84,extraWeight,20
"Exercise, Barbell Row",Set,1,reps,12,weight,75
"Exercise, Barbell Row",Set,2,reps,11,weight,75
"Exercise, Barbell Row",Set,3,reps,9,weight,75
"Exercise, Barbell Row",Set,4,reps,8,weight,75
"Exercise, Cable Curl With Bar",Set,1,reps,14,weight,36.3
"Exercise, Cable Curl With Bar",Set,2,reps,13,weight,36.3
"Exercise, Cable Curl With Bar",Set,3,reps,12,weight,36.3
"Exercise, Machine Crunch",Set,1,reps,13,weight,30
"Exercise, Machine Crunch",Set,2,reps,12,weight,30

RP - Meso 1 - 2split: Workout 2,2023-11-08,84.1,3,7,5,5
"Exercise, Safety Bar Squat",Set,1,reps,8,weight,20
"Exercise, Safety Bar Squat",Set,2,reps,8,weight,50
"Exercise, Safety Bar Squat",Set,3,reps,5,weight,70
"Exercise, Safety Bar Squat",Set,4,reps,12,weight,90
"Exercise, Safety Bar Squat",Set,5,reps,11,weight,90
"Exercise, Safety Bar Squat",Set,6,reps,10,weight,90
"Exercise, Leg Extension",Set,1,reps,15,weight,50
"Exercise, Leg Extension",Set,2,reps,13,weight,50
"Exercise, Leg Extension",Set,3,reps,11,weight,50
"Exercise, Deficit Deadlift",Set,1,reps,5,weight,100
"Exercise, Deficit Deadlift",Set,2,reps,9,weight,140
"Exercise, Deficit Deadlift",Set,3,reps,8,weight,140
"Exercise, Seated Leg Curl",Set,1,reps,13,weight,50
"Exercise, Seated Leg Curl",Set,2,reps,12,weight,50
"Exercise, Seated Leg Curl",Set,3,reps,11,weight,50
"Exercise, Standing Calf Raise",Set,1,reps,15,weight,75
"Exercise, Standing Calf Raise",Set,2,reps,13,weight,75
"Exercise, Standing Calf Raise",Set,3,reps,11,weight,75
"Exercise, Barbell Shrug",Set,1,reps,13,weight,80
"Exercise, Barbell Shrug",Set,2,reps,11,weight,80
"Exercise, Barbell Shrug",Set,3,reps,9,weight,80
"Exercise, Reverse Barbell Curl",Set,1,reps,13,weight,20
"Exercise, Reverse Barbell Curl",Set,2,reps,12,weight,20

RP - Meso 1 - 2split: Workout 1,2023-11-06,84.5,7,3,5,5
"Exercise, Incline Dumbbell Press",Set,1,reps,16,weight,30
"Exercise, Incline Dumbbell Press",Set,2,reps,12,weight,30
"Exercise, Incline Dumbbell Press",Set,3,reps,12,weight,30
"Exercise, Incline Dumbbell Press",Set,4,reps,11,weight,30
"Exercise, Incline lateral raise",Set,1,reps,18,weight,4
"Exercise, Incline lateral raise",Set,2,reps,15,weight,4
"Exercise, Incline lateral raise",Set,3,reps,14,weight,4
"Exercise, Incline lateral raise",Set,4,reps,14,weight,4
"Exercise, Incline lateral raise",Set,5,reps,14,weight,4
"Exercise, Chin-Up",Set,1,reps,7,bodyweight,84.5,extraWeight,7.5
"Exercise, Chin-Up",Set,2,reps,6,bodyweight,84.5,extraWeight,7.5
"Exercise, Chin-Up",Set,3,reps,5,bodyweight,84.5,extraWeight,7.5
"Exercise, Humble Row",Set,1,reps,15,weight,18
"Exercise, Humble Row",Set,2,reps,14,weight,18
"Exercise, Barbell Preacher Curl",Set,1,reps,12,weight,25.5
"Exercise, Barbell Preacher Curl",Set,2,reps,10,weight,25.5
"Exercise, Barbell Preacher Curl",Set,3,reps,10,weight,25.5
"Exercise, Barbell Preacher Curl",Set,4,reps,9,weight,25.5
"Exercise, Overhead Cable Triceps Extension",Set,1,reps,16,weight,40
"Exercise, Overhead Cable Triceps Extension",Set,2,reps,15,weight,40

RP - Meso 1 - 2split: Workout 4,2023-11-04,84.3,7,10,4,5
"Exercise, Good Morning",Set,1,reps,10,weight,20
"Exercise, Good Morning",Set,2,reps,8,weight,40
"Exercise, Good Morning",Set,3,reps,16,weight,55
"Exercise, Good Morning",Set,4,reps,11,weight,55
"Exercise, Squat sumo stance",Set,1,reps,10,weight,20
"Exercise, Squat sumo stance",Set,2,reps,8,weight,50
"Exercise, Squat sumo stance",Set,3,reps,3,weight,72.5
"Exercise, Squat sumo stance",Set,4,reps,12,weight,72.5
"Exercise, Squat sumo stance",Set,5,reps,12,weight,72.5
"Exercise, Leg Press",Set,1,reps,3,weight,115
"Exercise, Leg Press",Set,2,reps,11,weight,115
"Exercise, Leg Press",Set,3,reps,10,weight,115
"Exercise, Smith Machine Calf Raise",Set,1,reps,11,weight,82.5
"Exercise, Smith Machine Calf Raise",Set,2,reps,10,weight,82.5
"Exercise, Cable Upright Row",Set,1,reps,12,weight,35
"Exercise, Cable Upright Row",Set,2,reps,11,weight,35
"Exercise, Cable Upright Row",Set,3,reps,10,weight,35
"Exercise, Cable Wrist Curl",Set,1,reps,26,weight,32.5
"Exercise, Cable Wrist Curl",Set,2,reps,20,weight,32.5
"Exercise, Cable Wrist Curl",Set,3,reps,19,weight,32.5

RP - Meso 1 - 2split: Workout 3,2023-11-02,84.3,7,6,5,5
"Exercise, Bench Press",Set,1,reps,10,weight,20
"Exercise, Bench Press",Set,2,reps,10,weight,50
"Exercise, Bench Press",Set,3,reps,11,weight,90
"Exercise, Bench Press",Set,4,reps,10,weight,90
"Exercise, Bench Press",Set,5,reps,10,weight,90
"Exercise, Bench Press",Set,6,reps,9,weight,90
"Exercise, Dumbbell Shoulder Press",Set,1,reps,10,weight,28
"Exercise, Dumbbell Shoulder Press",Set,2,reps,9,weight,28
"Exercise, Dumbbell Shoulder Press",Set,3,reps,7,weight,28
"Exercise, Dumbbell Shoulder Press",Set,4,reps,8,weight,28
"Exercise, Bar Dip",Set,1,reps,11,bodyweight,84.3,extraWeight,17.5
"Exercise, Bar Dip",Set,2,reps,10,bodyweight,84.3,extraWeight,17.5
"Exercise, Barbell Row",Set,1,reps,13,weight,72.5
"Exercise, Barbell Row",Set,2,reps,11,weight,72.5
"Exercise, Barbell Row",Set,3,reps,10,weight,72.5
"Exercise, Barbell Row",Set,4,reps,9,weight,72.5
"Exercise, Cable Curl With Bar",Set,1,reps,14,weight,35
"Exercise, Cable Curl With Bar",Set,2,reps,13,weight,35
"Exercise, Cable Curl With Bar",Set,3,reps,12,weight,35
"Exercise, Machine Crunch",Set,1,reps,12,weight,30
"Exercise, Machine Crunch",Set,2,reps,11,weight,30

RP - Meso 1 - 2split: Workout 2,2023-10-31,84.2,7,7,5,6
"Exercise, Safety Bar Squat",Set,1,reps,10,weight,20
"Exercise, Safety Bar Squat",Set,2,reps,6,weight,50
"Exercise, Safety Bar Squat",Set,3,reps,13,weight,85
"Exercise, Safety Bar Squat",Set,4,reps,12,weight,85
"Exercise, Safety Bar Squat",Set,5,reps,12,weight,85
"Exercise, Leg Extension",Set,1,reps,12,weight,80
"Exercise, Leg Extension",Set,2,reps,11,weight,80
"Exercise, Leg Extension",Set,3,reps,11,weight,80
"Exercise, Deficit Deadlift",Set,1,reps,6,weight,100
"Exercise, Deficit Deadlift",Set,2,reps,9,weight,135
"Exercise, Deficit Deadlift",Set,3,reps,8,weight,135
"Exercise, Seated Leg Curl",Set,1,reps,16,weight,45
"Exercise, Seated Leg Curl",Set,2,reps,15,weight,45
"Exercise, Seated Leg Curl",Set,3,reps,13,weight,45
"Exercise, Standing Calf Raise",Set,1,reps,14,weight,75
"Exercise, Standing Calf Raise",Set,2,reps,12,weight,75
"Exercise, Standing Calf Raise",Set,3,reps,10,weight,75
"Exercise, Barbell Shrug",Set,1,reps,18,weight,75
"Exercise, Barbell Shrug",Set,2,reps,13,weight,75
"Exercise, Barbell Shrug",Set,3,reps,11,weight,75
"Exercise, Reverse Barbell Curl",Set,1,reps,12,weight,20
"Exercise, Reverse Barbell Curl",Set,2,reps,11,weight,20

RP - Meso 1 - 2split: Workout 1,2023-10-30,84.4,7,3,5,5
"Exercise, Incline Dumbbell Press",Set,1,reps,14,weight,30
"Exercise, Incline Dumbbell Press",Set,2,reps,11,weight,30
"Exercise, Incline Dumbbell Press",Set,3,reps,11,weight,30
"Exercise, Incline Dumbbell Press",Set,4,reps,10,weight,30
"Exercise, Incline lateral raise",Set,1,reps,16,weight,4
"Exercise, Incline lateral raise",Set,2,reps,14,weight,4
"Exercise, Incline lateral raise",Set,3,reps,13,weight,4
"Exercise, Incline lateral raise",Set,4,reps,13,weight,4
"Exercise, Incline lateral raise",Set,5,reps,13,weight,4
"Exercise, Chin-Up",Set,1,reps,7,bodyweight,84.4,extraWeight,6.3
"Exercise, Chin-Up",Set,2,reps,6,bodyweight,84.4,extraWeight,6.3
"Exercise, Chin-Up",Set,3,reps,5,bodyweight,84.4,extraWeight,6.3
"Exercise, Humble Row",Set,1,reps,17,weight,16
"Exercise, Humble Row",Set,2,reps,17,weight,16
"Exercise, Barbell Preacher Curl",Set,1,reps,12,weight,25
"Exercise, Barbell Preacher Curl",Set,2,reps,10,weight,25
"Exercise, Barbell Preacher Curl",Set,3,reps,10,weight,25
"Exercise, Barbell Preacher Curl",Set,4,reps,9,weight,25
"Exercise, Overhead Cable Triceps Extension",Set,1,reps,16,weight,50
"Exercise, Overhead Cable Triceps Extension",Set,2,reps,14,weight,50
"Exercise, Overhead Cable Triceps Extension",Set,3,reps,11,weight,50

RP - Meso 1 - 2split: Workout 4,2023-10-28,84.4,7,6,5,5
"Exercise, Good Morning",Set,1,reps,10,weight,40
"Exercise, Good Morning",Set,2,reps,19,weight,50
"Exercise, Good Morning",Set,3,reps,14,weight,50
"Exercise, Squat sumo stance",Set,1,reps,9,weight,50
"Exercise, Squat sumo stance",Set,2,reps,9,weight,70
"Exercise, Squat sumo stance",Set,3,reps,11,weight,70
"Exercise, Leg Press",Set,1,reps,11,weight,110
"Exercise, Leg Press",Set,2,reps,10,weight,110
"Exercise, Smith Machine Calf Raise",Set,1,reps,10,weight,80
"Exercise, Smith Machine Calf Raise",Set,2,reps,9,weight,80
"Exercise, Cable Upright Row",Set,1,reps,10,weight,35
"Exercise, Cable Upright Row",Set,2,reps,10,weight,35
"Exercise, Cable Upright Row",Set,3,reps,9,weight,35
"Exercise, Cable Wrist Curl",Set,1,reps,22,weight,30
"Exercise, Cable Wrist Curl",Set,2,reps,22,weight,30
"Exercise, Cable Wrist Curl",Set,3,reps,21,weight,30

RP - Meso 1 - 2split: Workout 3,2023-10-26,84,7,5,3,5
"Exercise, Bench Press",Set,1,reps,8,weight,20
"Exercise, Bench Press",Set,2,reps,8,weight,50
"Exercise, Bench Press",Set,3,reps,12,weight,80
"Exercise, Bench Press",Set,4,reps,13,weight,80
"Exercise, Dumbbell Shoulder Press",Set,1,reps,10,weight,26
"Exercise, Dumbbell Shoulder Press",Set,2,reps,9,weight,26
"Exercise, Dumbbell Shoulder Press",Set,3,reps,9,weight,26
"Exercise, Bar Dip",Set,1,reps,11,bodyweight,84,extraWeight,15
"Exercise, Bar Dip",Set,2,reps,10,bodyweight,84,extraWeight,15
"Exercise, Barbell Row",Set,1,reps,5,weight,70
"Exercise, Barbell Row",Set,2,reps,12,weight,70
"Exercise, Barbell Row",Set,3,reps,10,weight,70
"Exercise, Barbell Row",Set,4,reps,9,weight,70
"Exercise, Cable Curl With Bar",Set,1,reps,13,weight,35
"Exercise, Cable Curl With Bar",Set,2,reps,12,weight,35
"Exercise, Cable Curl With Bar",Set,3,reps,11,weight,35
"Exercise, Machine Crunch",Set,1,reps,11,weight,30
"Exercise, Machine Crunch",Set,2,reps,10,weight,30

RP - Meso 1 - 2split: Workout 2,2023-10-25,84.5,7,7,3,5
"Exercise, Safety Bar Squat",Set,1,reps,10,weight,20
"Exercise, Safety Bar Squat",Set,2,reps,8,weight,50
"Exercise, Safety Bar Squat",Set,3,reps,13,weight,80
"Exercise, Safety Bar Squat",Set,4,reps,12,weight,80
"Exercise, Leg Extension",Set,1,reps,10,weight,80
"Exercise, Leg Extension",Set,2,reps,10,weight,80
"Exercise, Deficit Deadlift",Set,1,reps,6,weight,100
"Exercise, Deficit Deadlift",Set,2,reps,10,weight,130
"Exercise, Deficit Deadlift",Set,3,reps,10,weight,130
"Exercise, Seated Leg Curl",Set,1,reps,17,weight,40
"Exercise, Standing Calf Raise",Set,1,reps,16,weight,70
"Exercise, Standing Calf Raise",Set,2,reps,14,weight,70
"Exercise, Barbell Shrug",Set,1,reps,14,weight,80
"Exercise, Barbell Shrug",Set,2,reps,14,weight,80

RP - Meso 1 - 2split: Workout 1,2023-10-23,84.4,7,3,3,5
"Exercise, Incline Dumbbell Press",Set,1,reps,10,weight,20
"Exercise, Incline Dumbbell Press",Set,2,reps,12,weight,30
"Exercise, Incline Dumbbell Press",Set,3,reps,12,weight,30
"Exercise, Incline lateral raise",Set,1,reps,15,weight,4
"Exercise, Incline lateral raise",Set,2,reps,12,weight,4
"Exercise, Incline lateral raise",Set,3,reps,13,weight,4
"Exercise, Chin-Up",Set,1,reps,7,bodyweight,84.4,extraWeight,5
"Exercise, Chin-Up",Set,2,reps,6,bodyweight,84.4,extraWeight,5
"Exercise, Humble Row",Set,1,reps,14,weight,14
"Exercise, Humble Row",Set,2,reps,18,weight,14
"Exercise, Barbell Preacher Curl",Set,1,reps,9,weight,25
"Exercise, Barbell Preacher Curl",Set,2,reps,8,weight,25
"Exercise, Barbell Preacher Curl",Set,3,reps,10,weight,25
"Exercise, Overhead Cable Triceps Extension",Set,1,reps,19,weight,45
"Exercise, Overhead Cable Triceps Extension",Set,2,reps,16,weight,45

Saturday Lunch: Humble Row & Incline lateral raise,2023-10-21,84.4,-1,-1,-1,-1
"Exercise, Humble Row",Set,1,reps,10,weight,12
"Exercise, Humble Row",Set,2,reps,13,weight,12
"Exercise, Incline lateral raise",Set,1,reps,10,weight,5
"Exercise, Incline lateral raise",Set,2,reps,10,weight,3
"Exercise, Incline lateral raise",Set,3,reps,10,weight,3

1RM benk og mark,2023-10-19,84.6,7,5,3,5
Makseøkt og starten på deload
"Exercise, Bench Press",Set,1,reps,10,weight,20
"Exercise, Bench Press",Set,2,reps,8,weight,50
"Exercise, Bench Press",Set,3,reps,5,weight,80
"Exercise, Bench Press",Set,4,reps,4,weight,100
"Exercise, Bench Press",Set,5,reps,3,weight,110
"Exercise, Bench Press",Set,6,reps,2,weight,120
"Exercise, Bench Press",Set,7,reps,1,weight,130
"Exercise, Bench Press",Set,8,reps,1,weight,140
"Exercise, Bench Press",Set,9,reps,1,weight,150
"Exercise, Sumo Deadlift",Set,1,reps,5,weight,90
"Exercise, Sumo Deadlift",Set,2,reps,4,weight,130
"Exercise, Sumo Deadlift",Set,3,reps,4,weight,170
"Exercise, Sumo Deadlift",Set,4,reps,2,weight,190
"Exercise, Sumo Deadlift",Set,5,reps,2,weight,210
"Exercise, Sumo Deadlift",Set,6,reps,1,weight,230
"Exercise, Sumo Deadlift",Set,7,reps,1,weight,250
"Exercise, Sumo Deadlift",Set,8,reps,1,weight,255
"Exercise, Leg Extension",Set,1,reps,15,weight,70
"Exercise, Leg Extension",Set,2,reps,12,weight,70
"Exercise, Leg Extension",Set,3,reps,10,weight,70
"Exercise, Seated Machine Row",Set,1,reps,10,weight,60
"Exercise, Seated Machine Row",Set,2,reps,8,weight,60
"Exercise, Seated Machine Row",Set,3,reps,9,weight,60
"Exercise, Seated Calf Raise",Set,1,reps,26,weight,22.5
"Exercise, Seated Calf Raise",Set,2,reps,20,weight,22.5

"Tuesday Evening: Back, Shoulders, Glutes etc.",2023-10-17,85.5,3,3,3,5
Etter hv øvelse/leteaksjon
"Exercise, Bench Press",Set,1,reps,10,weight,20
"Exercise, Bench Press",Set,2,reps,8,weight,50
"Exercise, Bench Press",Set,3,reps,5,weight,80
"Exercise, Bench Press",Set,4,reps,5,weight,100
"Exercise, Bench Press",Set,5,reps,5,weight,100
"Exercise, Squat",Set,1,reps,8,weight,20
"Exercise, Squat",Set,2,reps,6,weight,50
"Exercise, Squat",Set,3,reps,4,weight,80
"Exercise, Squat",Set,4,reps,3,weight,100
"Exercise, Squat",Set,5,reps,3,weight,110
"Exercise, Close-Grip Lat Pulldown",Set,1,reps,14,weight,60
"Exercise, Close-Grip Lat Pulldown",Set,2,reps,3,weight,60
"Exercise, Close-Grip Lat Pulldown",Set,3,reps,3,weight,60
"Exercise, Close-Grip Lat Pulldown",Set,4,reps,3,weight,60
"Exercise, Hammer Curl",Set,1,reps,13,weight,8
"Exercise, Hammer Curl",Set,2,reps,4,weight,8
"Exercise, Hammer Curl",Set,3,reps,4,weight,8
"Exercise, Hammer Curl",Set,4,reps,4,weight,8
"Exercise, Hammer Curl",Set,5,reps,4,weight,8
"Exercise, Bar Dip",Set,1,reps,11,bodyweight,85.5,extraWeight,0
"Exercise, Bar Dip",Set,2,reps,3,bodyweight,85.5,extraWeight,0
"Exercise, Bar Dip",Set,3,reps,3,bodyweight,85.5,extraWeight,0
"Exercise, Bar Dip",Set,4,reps,3,bodyweight,85.5,extraWeight,0
"Exercise, Back Extension",Set,1,reps,22,bodyweight,85.5,extraWeight,0
"Exercise, Back Extension",Set,2,reps,4,bodyweight,85.5,extraWeight,0
"Exercise, Back Extension",Set,3,reps,4,bodyweight,85.5,extraWeight,0
"Exercise, Back Extension",Set,4,reps,4,bodyweight,85.5,extraWeight,0
"Exercise, Back Extension",Set,5,reps,4,bodyweight,85.5,extraWeight,0
"Exercise, Machine Lateral Raise",Set,1,reps,13,weight,30
"Exercise, Machine Lateral Raise",Set,2,reps,4,weight,30
"Exercise, Machine Lateral Raise",Set,3,reps,4,weight,30
"Exercise, Machine Lateral Raise",Set,4,reps,4,weight,30

PL - Strength phase: W7D4,2023-10-14,85.8,7,5,4,5
"Exercise, Deadlift from box",Set,1,reps,5,weight,100
"Exercise, Deadlift from box",Set,2,reps,6,weight,120
"Exercise, Deadlift from box",Set,3,reps,5,weight,140
"Exercise, Deadlift from box",Set,4,reps,5,weight,150
"Exercise, Deadlift from box",Set,5,reps,5,weight,150
"Exercise, Deadlift from box",Set,6,reps,5,weight,150
"Exercise, Deficit stiffleg deadlift",Set,1,reps,5,weight,105
"Exercise, Deficit stiffleg deadlift",Set,2,reps,5,weight,105
"Exercise, Deficit stiffleg deadlift",Set,3,reps,5,weight,105
"Exercise, Deficit stiffleg deadlift",Set,4,reps,5,weight,105
"Exercise, Overhead Press",Set,1,reps,10,weight,20
"Exercise, Overhead Press",Set,2,reps,7,weight,40
"Exercise, Overhead Press",Set,3,reps,6,weight,50
"Exercise, Overhead Press",Set,4,reps,5,weight,55
"Exercise, Overhead Press",Set,5,reps,5,weight,57.5
"Exercise, Overhead Press",Set,6,reps,5,weight,57.5
"Exercise, Dumbbell Shoulder Press",Set,1,reps,8,weight,25
"Exercise, Dumbbell Shoulder Press",Set,2,reps,8,weight,25
"Exercise, Dumbbell Shoulder Press",Set,3,reps,8,weight,25
"Exercise, Seated Machine Row",Set,1,reps,11,weight,60
"Exercise, Seated Machine Row",Set,2,reps,10,weight,60
"Exercise, Seated Machine Row",Set,3,reps,9,weight,60
"Exercise, Seated Machine Row",Set,4,reps,9,weight,60
"Exercise, Leg Extension",Set,1,reps,14,weight,80
"Exercise, Leg Extension",Set,2,reps,4,weight,80
"Exercise, Leg Extension",Set,3,reps,4,weight,80
"Exercise, Leg Extension",Set,4,reps,4,weight,80
"Exercise, Leg Extension",Set,5,reps,3,weight,80
"Exercise, Seated Calf Raise",Set,1,reps,14,weight,52.5
"Exercise, Seated Calf Raise",Set,2,reps,4,weight,52.5
"Exercise, Seated Calf Raise",Set,3,reps,4,weight,52.5
"Exercise, Seated Calf Raise",Set,4,reps,4,weight,52.5
"Exercise, Seated Calf Raise",Set,5,reps,4,weight,52.5

PL - Strength phase: W7D3,2023-10-13,85.8,7,5,5,5
"Exercise, High bar squat",Set,1,reps,10,weight,20
"Exercise, High bar squat",Set,2,reps,10,weight,50
"Exercise, High bar squat",Set,3,reps,6,weight,90
"Exercise, High bar squat",Set,4,reps,5,weight,100
"Exercise, High bar squat",Set,5,reps,5,weight,100
"Exercise, High bar squat",Set,6,reps,4,weight,110
"Exercise, High bar squat",Set,7,reps,3,weight,117.5
"Exercise, High bar squat",Set,8,reps,3,weight,125
"Exercise, Bench Press",Set,1,reps,10,weight,20
"Exercise, Bench Press",Set,2,reps,10,weight,50
"Exercise, Bench Press",Set,3,reps,8,weight,80
"Exercise, Bench Press",Set,4,reps,5,weight,100
"Exercise, Bench Press",Set,5,reps,5,weight,100
"Exercise, Bench Press",Set,6,reps,5,weight,105
"Exercise, Bench Press",Set,7,reps,5,weight,105
"Exercise, Bench Press",Set,8,reps,5,weight,105
"Exercise, Pec Deck",Set,1,reps,14,weight,57.5
"Exercise, Pec Deck",Set,2,reps,4,weight,57.5
"Exercise, Pec Deck",Set,3,reps,4,weight,57.5
"Exercise, Pec Deck",Set,4,reps,7,weight,57.5
"Exercise, Barbell Lying Triceps Extension",Set,1,reps,12,weight,37.5
"Exercise, Barbell Lying Triceps Extension",Set,2,reps,9,weight,37.5
"Exercise, Barbell Lying Triceps Extension",Set,3,reps,11,weight,37.5
"Exercise, Barbell Lying Triceps Extension",Set,4,reps,9,weight,37.5
"Exercise, Incline Dumbbell Curl",Set,1,reps,13,weight,14
"Exercise, Incline Dumbbell Curl",Set,2,reps,9,weight,14
"Exercise, Incline Dumbbell Curl",Set,3,reps,10,weight,14
"Exercise, Incline Dumbbell Curl",Set,4,reps,8,weight,14
"Exercise, Back Extension",Set,1,reps,8,bodyweight,85.8,extraWeight,32.5
"Exercise, Back Extension",Set,2,reps,8,bodyweight,85.8,extraWeight,32.5
"Exercise, Back Extension",Set,3,reps,8,bodyweight,85.8,extraWeight,32.5
"Exercise, Seated Leg Curl",Set,1,reps,12,weight,80
"Exercise, Seated Leg Curl",Set,2,reps,3,weight,80
"Exercise, Seated Leg Curl",Set,3,reps,3,weight,80
"Exercise, Seated Leg Curl",Set,4,reps,3,weight,80
"Exercise, Seated Leg Curl",Set,5,reps,3,weight,80

PL - Strength phase: W7D2,2023-10-11,85.5,7,5,3,4
"Exercise, Sumo Deadlift",Set,1,reps,5,weight,100
"Exercise, Sumo Deadlift",Set,2,reps,5,weight,130
"Exercise, Sumo Deadlift",Set,3,reps,5,weight,150
"Exercise, Sumo Deadlift",Set,4,reps,5,weight,160
"Exercise, Sumo Deadlift",Set,5,reps,5,weight,170
"Exercise, Sumo Deadlift",Set,6,reps,5,weight,175
"Exercise, Sumo Deadlift",Set,7,reps,5,weight,175
"Exercise, Sumo Deadlift",Set,8,reps,5,weight,175
